# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -34.705091 145.677690
> 20 298
2.52000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXY  2.725935e-01  4.718054e-01  3.440043e-02
2.52000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYX -4.889420e-01 -7.180533e-01  3.440043e-02
2.52000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYY -6.877655e-02 -1.456543e-01  3.440043e-02
3.98000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXX -9.267284e-02 -1.089336e-01  2.555091e-02
3.98000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXY  2.060496e-01  3.488120e-01  2.555091e-02
3.98000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYX -3.587718e-01 -5.355175e-01  2.555091e-02
3.98000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYY -4.124277e-02 -1.027954e-01  2.555091e-02
6.40000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXX -7.507842e-02 -8.326617e-02  1.936720e-02
6.40000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXY  1.577786e-01  2.649502e-01  1.936720e-02
6.40000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYX -2.528004e-01 -4.157098e-01  1.936720e-02
6.40000e+03     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYY -2.373780e-03 -6.719603e-02  1.936720e-02
1.00000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXX -6.163043e-02 -7.102869e-02  1.438008e-02
1.00000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXY  1.369559e-01  1.898206e-01  1.438008e-02
1.00000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYX -1.701071e-01 -3.097384e-01  1.438008e-02
1.00000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYY  8.538427e-03 -3.590211e-02  1.581700e-02
1.58000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXX -5.294985e-02 -4.127121e-02  1.771623e-02
1.58000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZXY  8.263407e-02  1.451270e-01  2.218306e-02
1.58000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYX -1.053402e-01 -2.167502e-01  2.253560e-02
1.58000e+04     E10  -30.570  145.496  458209.622  -23168.752       0.000 ZYY -2.868111e-02 -4.859355e-02  2.821756e-02
1.58000e+01     E11  -30.531  145.969  463082.292   22199.639       0.000 ZXX -5.862018e-01 -3.670510e-02  4.508643e-01
