StudyName,Type,Tmin,Tmax,Pmin,Pmax,WCalib,Mg#,sigma_i,sigma_i_err,h_i,h_i_err,sigma_pol,sigma_pol_err,h_pol,h_pol_err,sigma_p,sigma_p_err,h_p,h_p_err,r,r_err,alpha_p,alpha_p_err,wtype,dens_mat,mat_ref,comp_ref,mechanisms,reference
Dai2015_HydrousBasalt,3,1473,1923,0.5,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,bas1,{di:0.5/hAb:0.4/fo:0.1},NaN,Dai2015_HydrousBasalt
Dai2017_TrachyAndesite0.5GPa,0,773,1323,0.5,0.5,0,0,0,0,0,0,3,0,80000,1000,0,0,0,0,0,0,0,0,0,2800,bas1,{di:0.35/hAb:0.3/bqz:0.2/mt:0.15},NaN,Dai2017_TrachyAndesite
Dai2017_TrachyAndesite1.5GPa,0,773,1323,1,1,0,0,0,0,0,0,1.97,0,74000,1000,0,0,0,0,0,0,0,0,0,2800,bas1,{di:0.35/hAb:0.3/bqz:0.2/mt:0.15},NaN,Dai2017_TrachyAndesite
Dai2017_TrachyAndesite2GPa,0,773,1323,2,2,0,0,0,0,0,0,1.06,0,65000,1000,0,0,0,0,0,0,0,0,0,2800,bas1,{di:0.35/hAb:0.3/bqz:0.2/mt:0.15},NaN,Dai2017_TrachyAndesite
Hui2015_QuartzAndesiteGrainInterior,3,723,973,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,bas1,{hAb:0.5/bqz:0.25/hb:0.25/},NaN,Hui2015_QuartzAndesite
Hui2015_QuartzAndesiteGrainBoundary,3,723,973,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,bas1,{hAb:0.5/bqz:0.25/hb:0.25/},NaN,Hui2015_QuartzAndesite
Hui2017_PyroxeneAndesite,3,673,1073,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,bas1,{hAb:0.6/di:0.15/hb:0.25},NaN,Hui2017_PyroxeneAndesite
