5000,9.14715142977834,2972.5751351756053
4999,9.145774480994422,2971.8249068661557
4998,9.144397593437319,2971.0747462519857
4997,9.143020767076658,2970.324653331056
4996,9.141644001882064,2969.57462810134
4995,9.140267297823149,2968.824670560802
4994,9.138890654869513,2968.0747807074067
4993,9.13751407299075,2967.324958539113
4992,9.136137552156445,2966.5752040539
4991,9.134761092336163,2965.825517249723
4990,9.133384693499476,2965.0758981245463
4989,9.132008355615934,2964.326346676335
4988,9.130632078655081,2963.576862903049
4987,9.129255862586453,2962.8274468026507
4986,9.127879707379574,2962.0780983731074
4985,9.126503613003955,2961.3288176123788
4984,9.125127579429108,2960.579604518419
4983,9.123751606624522,2959.8304590891944
4982,9.12237569455969,2959.0813813226614
4981,9.12099984320408,2958.3323712167803
4980,9.119624052527163,2957.5834287695143
4979,9.118248322498397,2956.834553978814
4978,9.116872653087224,2956.0857468426434
4977,9.115497044263087,2955.3370073589554
4976,9.1141214959954,2954.5883355257083
4975,9.112746008253596,2953.839731340853
4974,9.111370581007074,2953.0911948023595
4973,9.109995214225231,2952.342725908166
4972,9.108619907877461,2951.594324656234
4971,9.107244661933137,2950.845991044525
4970,9.105869476361626,2950.097725070979
4969,9.104494351132288,2949.349526733561
4968,9.103119286214472,2948.6013960302116
4967,9.101744281577515,2947.8533329588936
4966,9.10036933719075,2947.105337517556
4965,9.098994453023488,2946.3574097041446
4964,9.097619629045042,2945.609549516615
4963,9.096244865224715,2944.861756952912
4962,9.09487016153179,2944.1140320109907
4961,9.093495517935544,2943.366374688802
4960,9.092120934405251,2942.6187849842845
4959,9.090746410910173,2941.8712628953936
4958,9.089371947419547,2941.123808420071
4957,9.087997543902624,2940.3764215562755
4956,9.08662320032863,2939.6291023019367
4955,9.085248916666782,2938.881850655011
4954,9.083874692886289,2938.134666613444
4953,9.08250052895635,2937.387550175174
4952,9.081126424846154,2936.6405013381554
4951,9.07975238052489,2935.8935201003255
4950,9.07837839596171,2935.1466064596207
4949,9.077004471125784,2934.3997604139954
4948,9.075630605986257,2933.6529819613947
4947,9.07425680051227,2932.906271099742
4946,9.072883054672953,2932.1596278269935
4945,9.071509368437418,2931.413052141089
4944,9.070135741774783,2930.6665440399615
4943,9.06876217465414,2929.920103521557
4942,9.067388667044579,2929.1737305838087
4941,9.066015218915176,2928.427425224665
4940,9.064641830235002,2927.6811874420487
4939,9.063268500973116,2926.935017233918
4938,9.06189523109856,2926.188914598188
4937,9.060522020580382,2925.4428795328113
4936,9.059148869387599,2924.696912035718
4935,9.057775777489233,2923.9510121048447
4934,9.056402744854296,2923.205179738123
4933,9.055029771451771,2922.459414933491
4932,9.05365685725066,2921.7137176888828
4931,9.052284002219928,2920.9680880022324
4930,9.050911206328548,2920.222525871471
4929,9.049538469545473,2919.4770312945275
4928,9.048165791839649,2918.7316042693437
4927,9.046793173180015,2917.9862447938385
4926,9.04542061353549,2917.2409528659473
4925,9.044048112874998,2916.495728483609
4924,9.042675671167432,2915.7505716447445
4923,9.041303288381698,2915.0054823472824
4922,9.039930964486672,2914.26046058916
4921,9.03855869945123,2913.5155063682932
4920,9.037186493244235,2912.770619682624
4919,9.035814345834542,2912.0258005300657
4918,9.034442257190994,2911.281048908557
4917,9.033070227282423,2910.536364816012
4916,9.031698256077645,2909.7917482503703
4915,9.030326343545482,2909.047199209549
4914,9.028954489654726,2908.302717691468
4913,9.027582694374177,2907.5583036940634
4912,9.026210957672607,2906.8139572152522
4911,9.02483927951879,2906.069678252951
4910,9.023467659881485,2905.3254668050986
4909,9.022096098729438,2904.581322869602
4908,9.0207245960314,2903.8372464443896
4907,9.019353151756086,2903.0932375273837
4906,9.017981765872216,2902.349296116501
4905,9.016610438348506,2901.6054222096627
4904,9.015239169153643,2900.861615804791
4903,9.013867958256318,2900.1178768997984
4902,9.012496805625208,2899.374205492613
4901,9.011125711228976,2898.6306015811497
4900,9.009754675036275,2897.8870651633138
4899,9.008383697015756,2897.1435962370433
4898,9.007012777136048,2896.4001948002306
4897,9.005641915365773,2895.6568608508137
4896,9.00427111167355,2894.9135943866954
4895,9.002900366027976,2894.170395405793
4894,9.001529678397642,2893.427263906024
4893,9.000159048751133,2892.6841998853038
4892,8.998788477057017,2891.941203341534
4891,8.997417963283853,2891.1982742726423
4890,8.996047507400196,2890.4554126765306
4889,8.994677109374576,2889.712618551111
4888,8.993306769175526,2888.969891894301
4887,8.991936486771564,2888.2272327040077
4886,8.990566262131193,2887.4846409781385
4885,8.989196095222914,2886.74211671461
4884,8.987825986015205,2885.9996599113238
4883,8.986455934476547,2885.2572705661933
4882,8.985085940575402,2884.514948677129
4881,8.983716004280227,2883.7726942420304
4880,8.982346125559456,2883.0305072588085
4879,8.980976304381528,2882.2883877253757
4878,8.979606540714858,2881.54633563963
4877,8.978236834527866,2880.8043509994823
4876,8.97686718578894,2880.0624338028306
4875,8.975497594466477,2879.320584047588
4874,8.974128060528853,2878.5788017316513
4873,8.972758583944431,2877.8370868529278
4872,8.971389164681574,2877.095439409319
4871,8.970019802708624,2876.353859398732
4870,8.968650497993917,2875.6123468190613
4869,8.967281250505774,2874.8709016682155
4868,8.96591206021251,2874.1295239440874
4867,8.964542927082432,2873.3882136445795
4866,8.963173851083827,2872.6469707676006
4865,8.961804832184972,2871.9057953110378
4864,8.960435870354146,2871.164687272797
4863,8.959066965559598,2870.4236466507746
4862,8.957698117769583,2869.6826734428687
4861,8.956329326952334,2868.941767646976
4860,8.954960593076079,2868.20092926099
4859,8.953591916109033,2867.4601582828154
4858,8.952223296019397,2866.719454710337
4857,8.950854732775374,2865.9788185414595
4856,8.94948622634514,2865.238249774074
4855,8.948117776696861,2864.497748406073
4854,8.946749383798702,2863.7573144353523
4853,8.945381047618813,2863.0169478598023
4852,8.944012768125337,2862.2766486773216
4851,8.942644545286395,2861.536416885794
4850,8.941276379070102,2860.796252483116
4849,8.93990826944457,2860.056155467181
4848,8.938540216377888,2859.3161258358678
4847,8.937172219838143,2858.5761635870786
4846,8.935804279793407,2857.8362687187014
4845,8.934436396211732,2857.0964412286203
4844,8.933068569061183,2856.356681114724
4843,8.93170079830979,2855.6169883749044
4842,8.930333083925584,2854.8773630070496
4841,8.928965425876576,2854.137805009038
4840,8.927597824130778,2853.3983143787623
4839,8.926230278656181,2852.658891114112
4838,8.924862789420773,2851.9195352129627
4837,8.923495356392523,2851.180246673207
4836,8.92212797953939,2850.4410254927247
4835,8.920760658829327,2849.7018716693997
4834,8.919393394230273,2848.962785201117
4833,8.91802618571015,2848.223766085761
4832,8.916659033236883,2847.4848143212125
4831,8.915291936778374,2846.7459299053507
4830,8.913924896302511,2846.0071128360587
4829,8.912557911777185,2845.268363111214
4828,8.911190983170258,2844.529680728703
4827,8.909824110449604,2843.791065686395
4826,8.908457293583057,2843.052517982181
4825,8.907090532538465,2842.314037613935
4824,8.905723827283648,2841.5756245795333
4823,8.904357177786421,2840.8372788768506
4822,8.9029905840146,2840.099000503771
4821,8.901624045935959,2839.3607894581687
4820,8.90025756351829,2838.622645737913
4819,8.898891136729361,2837.8845693408844
4818,8.897524765536929,2837.1465602649623
4817,8.896158449908743,2836.4086185080105
4816,8.894792189812538,2835.6707440679124
4815,8.893425985216036,2834.9329369425354
4814,8.892059836086952,2834.195197129756
4813,8.890693742392989,2833.4575246274403
4812,8.88932770410183,2832.719919433473
4811,8.887961721181162,2831.9823815457094
4810,8.886595793598651,2831.2449109620293
4809,8.885229921321946,2830.5075076803023
4808,8.883864104318699,2829.7701716983956
4807,8.882498342556541,2829.0329030141834
4806,8.881132636003088,2828.295701625523
4805,8.879766984625954,2827.5585675302955
4804,8.878401388392742,2826.8215007263634
4803,8.877035847271031,2826.0845012115865
4802,8.875670361228396,2825.34756898384
4801,8.87430493023241,2824.6107040409897
4800,8.872939554250618,2823.873906380901
4799,8.87157423325056,2823.1371760014354
4798,8.87020896719977,2822.400512900455
4797,8.86884375606576,2821.663917075827
4796,8.867478599816039,2820.9273885254183
4795,8.8661134984181,2820.19092724709
4794,8.86474845183943,2819.4545332387024
4793,8.863383460047496,2818.7182064981134
4792,8.862018523009755,2817.98194702319
4791,8.860653640693661,2817.2457548117923
4790,8.859288813066648,2816.5096298617846
4789,8.85792404009614,2815.773572171014
4788,8.856559321749552,2815.0375817373492
4787,8.855194657994279,2814.3016585586493
4786,8.853830048797718,2813.565802632768
4785,8.852465494127241,2812.830013957563
4784,8.851100993950217,2812.094292530897
4783,8.849736548234004,2811.358638350621
4782,8.848372156945935,2810.623051414597
4781,8.847007820053353,2809.887531720669
4780,8.845643537523564,2809.1520792667
4779,8.844279309323886,2808.416694050551
4778,8.842915135421613,2807.6813760700584
4777,8.841551015784022,2806.9461253230947
4776,8.840186950378389,2806.2109418075
4775,8.838822939171976,2805.4758255211336
4774,8.83745898213203,2804.7407764618397
4773,8.836095079225787,2804.005794627477
4772,8.834731230420473,2803.270880015891
4771,8.833367435683298,2802.5360326249365
4770,8.832003694981466,2801.801252452461
4769,8.830640008282167,2801.0665394963125
4768,8.829276375552574,2800.3318937543445
4767,8.827912796759852,2799.5973152243982
4766,8.826549271871162,2798.8628039043233
4765,8.825185800853637,2798.1283597919733
4764,8.823822383674408,2797.3939828851826
4763,8.822459020300597,2796.659673181811
4762,8.821095710699305,2795.9254306796943
4761,8.819732454837627,2795.1912553766774
4760,8.818369252682643,2794.4571472706143
4759,8.81700610420143,2793.723106359336
4758,8.815643009361034,2792.989132640696
4757,8.814279968128512,2792.2552261125347
4756,8.812916980470892,2791.52138677269
4755,8.811554046355193,2790.787614619007
4754,8.810191165748428,2790.053909649329
4753,8.808828338617596,2789.3202718614975
4752,8.807465564929679,2788.5867012533454
4751,8.806102844651653,2787.8531978227165
4750,8.804740177750475,2787.119761567456
4749,8.803377564193099,2786.3863924853945
4748,8.802015003946464,2785.6530905743743
4747,8.800652496977483,2784.9198558322278
4746,8.799290043253079,2784.186688256798
4745,8.797927642740154,2783.4535878459214
4744,8.796565295405589,2782.720554597429
4743,8.795203001216265,2781.987588509161
4742,8.793840760139046,2781.2546895789524
4741,8.792478572140784,2780.521857804633
4740,8.791116437188316,2779.7890931840407
4739,8.78975435524847,2779.0563957150107
4738,8.788392326288063,2778.3237653953743
4737,8.787030350273897,2777.5912022229572
4736,8.785668427172764,2776.858706195598
4735,8.784306556951439,2776.126277311131
4734,8.782944739576696,2775.393915567382
4733,8.78158297501528,2774.661620962179
4732,8.780221263233933,2773.92939349336
4731,8.77885960419939,2773.1972331587444
4730,8.777497997878367,2772.4651399561662
4729,8.776136444237567,2771.733113883457
